CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
16633,9,7,2878.1500000000005,4,4,4,4,Champions
13050,1,28,5684.6100000000033,4,4,4,4,Champions
12539,14,5,3852.4999999999941,4,3,4,4,Champions
14587,10,10,1598.2400000000002,4,4,4,4,Champions
15611,1,15,1568.39,4,4,4,4,Champions
15867,14,14,3527.0599999999995,4,4,4,4,Champions
16379,10,4,1730.2600000000004,4,3,4,4,Champions
17147,14,6,1679.6399999999999,4,4,4,4,Champions
17659,9,13,2968.8600000000006,4,4,4,4,Champions
12540,11,19,13309.039999999992,4,4,4,4,Champions
18172,6,25,7490.17,4,4,4,4,Champions
12798,2,3,6977.0399999999991,4,3,4,4,Champions
13310,0,6,1083.6300000000003,4,4,3,4,Champions
14334,8,9,2539.46,4,4,4,4,Champions
16638,14,11,1676.4699999999998,4,4,4,4,Champions
15615,2,27,10360.039999999985,4,4,4,4,Champions
14080,24,1,45.599999999999994,3,1,1,1,Customers Needing Attention
16384,81,2,584.49999999999989,2,2,2,2,Customers Needing Attention
12545,67,2,1000.3899999999999,2,2,3,3,Customers Needing Attention
16385,52,3,555.88999999999976,2,3,2,3,Customers Needing Attention
17153,16,1,213.78,3,1,1,1,Customers Needing Attention
17921,56,4,826.5200000000001,2,3,3,3,Customers Needing Attention
17154,67,1,329.34,2,1,2,2,Customers Needing Attention
17666,57,1,409.08,2,1,2,2,Customers Needing Attention
13827,49,3,412.04999999999978,2,3,2,3,Customers Needing Attention
14083,118,7,548.92,2,4,2,3,Customers Needing Attention
15108,133,5,1291.7500000000002,2,3,3,3,Customers Needing Attention
15364,87,2,913.1900000000004,2,2,3,3,Customers Needing Attention
17668,30,1,161.85000000000002,3,1,1,1,Customers Needing Attention
18180,51,5,1533.0200000000002,2,3,3,3,Customers Needing Attention
12550,71,1,964.8299999999997,2,1,3,2,Customers Needing Attention
14598,36,1,221.97000000000003,3,1,1,1,Customers Needing Attention
15366,67,2,602.51,2,2,2,2,Customers Needing Attention
16902,108,1,1706.88,2,1,4,3,Customers Needing Attention
17926,125,2,397.28999999999996,2,2,2,2,Customers Needing Attention
14855,111,2,645.65000000000009,2,2,3,3,Customers Needing Attention
15623,133,1,301.03000000000003,2,1,2,2,Customers Needing Attention
17415,71,1,507.83999999999986,2,1,2,2,Customers Needing Attention
15624,108,4,588.13000000000022,2,3,2,3,Customers Needing Attention
16136,51,3,709.38000000000011,2,3,3,3,Customers Needing Attention
13321,64,2,567.36,2,2,2,2,Customers Needing Attention
14345,30,1,108.97999999999999,3,1,1,1,Customers Needing Attention
14857,51,3,1165.6499999999999,2,3,3,3,Customers Needing Attention
17673,58,5,1516.6500000000019,2,3,3,3,Customers Needing Attention
14346,112,2,1021.5800000000004,2,2,3,3,Customers Needing Attention
15626,66,2,675.79999999999973,2,2,3,3,Customers Needing Attention
16650,63,1,518.42000000000007,2,1,2,2,Customers Needing Attention
16906,73,4,579.7700000000001,2,3,2,3,Customers Needing Attention
17674,66,2,551.04,2,2,2,2,Customers Needing Attention
15883,25,1,143.76000000000002,3,1,1,1,Customers Needing Attention
16395,52,5,1486.8999999999999,2,3,3,3,Customers Needing Attention
17931,126,2,408.3599999999999,2,2,2,2,Customers Needing Attention
12812,36,1,229.64,3,1,1,1,Customers Needing Attention
15372,129,1,2007.4,2,1,4,3,Customers Needing Attention
13325,73,1,675.3,2,1,3,2,Customers Needing Attention
14861,44,1,125.79,3,1,1,1,Customers Needing Attention
15885,84,3,379.35,2,3,2,3,Customers Needing Attention
16141,80,1,620.4,2,1,2,2,Customers Needing Attention
16909,56,2,364.14000000000004,2,2,2,2,Customers Needing Attention
18189,69,3,1084.3400000000001,2,3,3,3,Customers Needing Attention
13838,109,3,479.58999999999958,2,3,2,3,Customers Needing Attention
16654,133,5,594.96999999999991,2,3,2,3,Customers Needing Attention
12815,139,2,1063.46,2,2,3,3,Customers Needing Attention
14863,21,1,266.76,3,1,1,1,Customers Needing Attention
17935,130,2,145.79,2,2,1,2,Customers Needing Attention
12560,92,3,1403.6899999999994,2,3,3,3,Customers Needing Attention
12816,87,2,572.2,2,2,2,2,Customers Needing Attention
15120,121,2,343.82000000000005,2,2,2,2,Customers Needing Attention
15888,71,2,141.26999999999998,2,2,1,2,Customers Needing Attention
16400,86,1,303.93,2,1,2,2,Customers Needing Attention
17680,15,1,184.4,3,1,1,1,Customers Needing Attention
18192,63,1,957.9699999999998,2,1,3,2,Customers Needing Attention
14609,64,4,601.56000000000006,2,3,2,3,Customers Needing Attention
18193,142,3,212.96000000000004,2,3,1,2,Customers Needing Attention
13330,84,3,1140.9299999999998,2,3,3,3,Customers Needing Attention
14098,28,1,147.35,3,1,1,1,Customers Needing Attention
14354,22,1,87.78,3,1,1,1,Customers Needing Attention
16914,28,1,208.46000000000004,3,1,1,1,Customers Needing Attention
18194,56,2,895.99999999999989,2,2,3,3,Customers Needing Attention
13075,121,1,919.61,2,1,3,2,Customers Needing Attention
16147,125,1,375.00000000000006,2,1,2,2,Customers Needing Attention
14356,52,4,666.93999999999994,2,3,3,3,Customers Needing Attention
15636,81,2,724.75999999999988,2,2,3,3,Customers Needing Attention
16404,62,1,443.05,2,1,2,2,Customers Needing Attention
17172,66,2,313.26,2,2,2,2,Customers Needing Attention
17684,35,1,239.41000000000003,3,1,1,1,Customers Needing Attention
18196,87,2,689.13000000000034,2,2,3,3,Customers Needing Attention
13845,56,1,312.98,2,1,2,2,Customers Needing Attention
14357,35,1,225.77000000000004,3,1,1,1,Customers Needing Attention
15637,44,1,223.36,3,1,1,1,Customers Needing Attention
17429,112,4,512.12000000000012,2,3,2,3,Customers Needing Attention
17941,122,1,304.56,2,1,2,2,Customers Needing Attention
12566,64,2,346.69999999999993,2,2,2,2,Customers Needing Attention
12822,62,3,918.98000000000025,2,3,3,3,Customers Needing Attention
13591,56,3,1117.13,2,3,3,3,Customers Needing Attention
15127,57,1,406.53000000000003,2,1,2,2,Customers Needing Attention
15639,126,1,425.32,2,1,2,2,Customers Needing Attention
12824,51,1,397.11999999999995,2,1,2,2,Customers Needing Attention
13336,69,1,795.12,2,1,3,2,Customers Needing Attention
13848,84,3,1255,2,3,3,3,Customers Needing Attention
14105,77,2,1260.33,2,2,3,3,Customers Needing Attention
17433,80,1,303.15999999999991,2,1,2,2,Customers Needing Attention
13850,80,2,1586.8099999999997,2,2,4,3,Customers Needing Attention
16667,60,2,570.12999999999977,2,2,2,2,Customers Needing Attention
17947,29,1,176.67999999999998,3,1,1,1,Customers Needing Attention
12828,57,4,661.31000000000006,2,3,3,3,Customers Needing Attention
16412,45,1,151.83000000000004,3,1,1,1,Customers Needing Attention
17692,119,5,733.43999999999994,2,3,3,3,Customers Needing Attention
17948,139,1,358.56000000000006,2,1,2,2,Customers Needing Attention
15133,119,3,982.41999999999985,2,3,3,3,Customers Needing Attention
17181,49,2,239.91999999999996,2,2,1,2,Customers Needing Attention
17693,128,3,187.02,2,3,1,2,Customers Needing Attention
17950,64,4,472.12,2,3,2,3,Customers Needing Attention
16415,36,1,210.34999999999994,3,1,1,1,Customers Needing Attention
16927,107,3,543.05,2,3,2,3,Customers Needing Attention
17695,123,2,765.34,2,2,3,3,Customers Needing Attention
14624,49,2,225.85,2,2,1,2,Customers Needing Attention
14880,69,3,706.19000000000028,2,3,3,3,Customers Needing Attention
16160,56,4,1009.4500000000003,2,3,3,3,Customers Needing Attention
17440,139,5,177.10000000000002,2,3,1,2,Customers Needing Attention
12833,137,1,417.38000000000005,2,1,2,2,Customers Needing Attention
18209,20,1,139.10000000000002,3,1,1,1,Customers Needing Attention
13602,56,1,428.88999999999993,2,1,2,2,Customers Needing Attention
16674,46,2,319.61000000000007,2,2,2,2,Customers Needing Attention
12579,65,3,410.71999999999991,2,3,2,3,Customers Needing Attention
13347,62,1,341.35999999999996,2,1,2,2,Customers Needing Attention
13603,18,1,164.34,3,1,1,1,Customers Needing Attention
13092,62,6,459.82999999999993,2,4,2,3,Customers Needing Attention
14628,83,2,671.96,2,2,3,3,Customers Needing Attention
15652,83,1,337.74000000000007,2,1,2,2,Customers Needing Attention
16932,45,1,161.94000000000003,3,1,1,1,Customers Needing Attention
12581,31,1,197.70999999999998,3,1,1,1,Customers Needing Attention
14885,123,1,765.31999999999971,2,1,3,2,Customers Needing Attention
15653,84,2,877.43999999999994,2,2,3,3,Customers Needing Attention
17189,98,2,384.40000000000009,2,2,2,2,Customers Needing Attention
16934,46,2,950.93,2,2,3,3,Customers Needing Attention
17190,50,3,249.74000000000007,2,3,1,2,Customers Needing Attention
17958,108,1,508.45999999999992,2,1,2,2,Customers Needing Attention
13351,58,1,373.94,2,1,2,2,Customers Needing Attention
14887,71,1,1862,2,1,4,3,Customers Needing Attention
18215,81,1,299.34000000000003,2,1,2,2,Customers Needing Attention
13352,52,1,397.98,2,1,2,2,Customers Needing Attention
16680,35,1,183.70000000000002,3,1,1,1,Customers Needing Attention
16936,17,1,262.68,3,1,1,1,Customers Needing Attention
13865,50,4,501.55999999999995,2,3,2,3,Customers Needing Attention
12842,62,2,1118.99,2,2,3,3,Customers Needing Attention
13354,63,1,743.52999999999986,2,1,3,2,Customers Needing Attention
15402,140,2,626.7700000000001,2,2,2,2,Customers Needing Attention
16682,49,4,917.13999999999987,2,3,3,3,Customers Needing Attention
13355,114,1,674.69999999999993,2,1,3,2,Customers Needing Attention
13611,81,4,1158.2000000000003,2,3,3,3,Customers Needing Attention
14891,140,2,554.38000000000011,2,2,2,2,Customers Needing Attention
12588,31,1,214.89999999999998,3,1,1,1,Customers Needing Attention
13356,72,1,768.24,2,1,3,2,Customers Needing Attention
14124,76,1,419.58,2,1,2,2,Customers Needing Attention
16172,87,5,1140.21,2,3,3,3,Customers Needing Attention
14381,44,1,202.68000000000006,3,1,1,1,Customers Needing Attention
15149,125,1,520.8,2,1,2,2,Customers Needing Attention
16685,53,2,324.24000000000007,2,2,2,2,Customers Needing Attention
14894,77,1,655.75000000000011,2,1,3,2,Customers Needing Attention
16174,118,3,1009.5500000000002,2,3,3,3,Customers Needing Attention
16430,49,1,300.85,2,1,2,2,Customers Needing Attention
18222,84,1,442.99999999999994,2,1,2,2,Customers Needing Attention
13103,31,1,243.94,3,1,1,1,Customers Needing Attention
13359,51,2,431.25999999999993,2,2,2,2,Customers Needing Attention
14127,114,3,709.70999999999935,2,3,3,3,Customers Needing Attention
16175,86,4,1037.5899999999997,2,3,3,3,Customers Needing Attention
12592,84,2,437.59999999999997,2,2,2,2,Customers Needing Attention
14128,52,2,637.5,2,2,3,3,Customers Needing Attention
12593,100,3,418.09999999999997,2,3,2,3,Customers Needing Attention
13873,111,4,381.70000000000005,2,3,2,3,Customers Needing Attention
16433,20,1,184.26,3,1,1,1,Customers Needing Attention
16689,67,3,303.26000000000005,2,3,2,3,Customers Needing Attention
13106,120,2,59.5,2,2,1,2,Customers Needing Attention
15154,66,2,240.26999999999995,2,2,1,2,Customers Needing Attention
13364,58,2,-3.5527136788005009e-15,2,2,1,2,Customers Needing Attention
16948,130,3,435.02,2,3,2,3,Customers Needing Attention
17460,70,8,452.62999999999988,2,4,2,3,Customers Needing Attention
14133,121,5,590.33999999999992,2,3,2,3,Customers Needing Attention
15157,115,4,1438.8000000000002,2,3,3,3,Customers Needing Attention
16181,65,1,305.54000000000008,2,1,2,2,Customers Needing Attention
16693,60,2,482.00999999999982,2,2,2,2,Customers Needing Attention
12854,70,5,1289.1500000000005,2,3,3,3,Customers Needing Attention
13366,42,1,56.160000000000004,3,1,1,1,Customers Needing Attention
13878,46,1,1281.53,2,1,3,2,Customers Needing Attention
16950,48,3,1178.5600000000002,2,3,3,3,Customers Needing Attention
17206,45,1,204.24000000000004,3,1,1,1,Customers Needing Attention
16183,59,1,338.71000000000009,2,1,2,2,Customers Needing Attention
16951,115,4,1262.7500000000009,2,3,3,3,Customers Needing Attention
16696,127,4,657.90000000000009,2,3,3,3,Customers Needing Attention
16952,101,2,167.60999999999999,2,2,1,2,Customers Needing Attention
18232,73,5,582.47000000000014,2,3,2,3,Customers Needing Attention
14649,64,3,903.30000000000018,2,3,3,3,Customers Needing Attention
15417,77,1,508.80000000000013,2,1,2,2,Customers Needing Attention
16441,59,2,381.2,2,2,2,2,Customers Needing Attention
16953,22,1,20.8,3,1,1,1,Customers Needing Attention
17977,21,1,288.14,3,1,1,1,Customers Needing Attention
14138,55,1,638.21000000000015,2,1,3,2,Customers Needing Attention
15930,59,1,426.63000000000005,2,1,2,2,Customers Needing Attention
14651,59,2,654.6,2,2,3,3,Customers Needing Attention
15419,16,1,135.85999999999999,3,1,1,1,Customers Needing Attention
15675,73,3,323.69,2,3,2,3,Customers Needing Attention
12604,71,2,254.17999999999992,2,2,1,2,Customers Needing Attention
13116,109,2,485.19000000000005,2,2,2,2,Customers Needing Attention
13372,81,1,378.64000000000004,2,1,2,2,Customers Needing Attention
13884,81,5,534.19999999999993,2,3,2,3,Customers Needing Attention
14396,57,2,487.98999999999995,2,2,2,2,Customers Needing Attention
15164,60,3,843.04999999999984,2,3,3,3,Customers Needing Attention
17724,49,4,995.65,2,3,3,3,Customers Needing Attention
14141,51,5,652.68000000000006,2,3,3,3,Customers Needing Attention
15421,50,4,950.35999999999945,2,3,3,3,Customers Needing Attention
16445,25,1,230.51000000000002,3,1,1,1,Customers Needing Attention
18237,57,4,861.34999999999968,2,3,3,3,Customers Needing Attention
16190,32,1,215.07999999999998,3,1,1,1,Customers Needing Attention
12607,50,2,-1.936228954946273e-13,2,2,1,2,Customers Needing Attention
13375,73,2,772.89999999999986,2,2,3,3,Customers Needing Attention
15423,30,1,43.5,3,1,1,1,Customers Needing Attention
13376,91,3,1019.7600000000003,2,3,3,3,Customers Needing Attention
13888,111,2,605.63000000000011,2,2,2,2,Customers Needing Attention
14400,133,2,559.7,2,2,2,2,Customers Needing Attention
15168,17,1,106.56,3,1,1,1,Customers Needing Attention
12609,70,3,1126.8500000000001,2,3,3,3,Customers Needing Attention
13889,84,1,416.90000000000009,2,1,2,2,Customers Needing Attention
13122,86,2,922.39000000000033,2,2,3,3,Customers Needing Attention
15938,104,5,404.58,2,3,2,3,Customers Needing Attention
16450,141,1,311.92,2,1,2,2,Customers Needing Attention
13635,59,1,1071.0300000000002,2,1,3,2,Customers Needing Attention
14403,122,5,1426.31,2,3,3,3,Customers Needing Attention
14915,77,3,258.83000000000004,2,3,1,2,Customers Needing Attention
17219,23,1,114.22999999999999,3,1,1,1,Customers Needing Attention
17731,71,5,878.19999999999948,2,3,3,3,Customers Needing Attention
12612,49,2,643.59,2,2,3,3,Customers Needing Attention
14660,78,2,285.73999999999995,2,2,1,2,Customers Needing Attention
14916,62,5,1264.8399999999997,2,3,3,3,Customers Needing Attention
14661,18,1,107.95,3,1,1,1,Customers Needing Attention
17221,28,1,132.28,3,1,1,1,Customers Needing Attention
12358,142,1,484.85999999999996,2,1,2,2,Customers Needing Attention
14918,107,2,1610.1499999999996,2,2,4,3,Customers Needing Attention
15942,125,1,337.44,2,1,2,2,Customers Needing Attention
16198,67,1,400.68100000000004,2,1,2,2,Customers Needing Attention
17222,57,1,354.15000000000003,2,1,2,2,Customers Needing Attention
12871,76,2,380.64000000000004,2,2,2,2,Customers Needing Attention
13639,66,1,1033.34,2,1,3,2,Customers Needing Attention
12616,77,5,657.25,2,3,3,3,Customers Needing Attention
14152,67,3,611.09,2,3,2,3,Customers Needing Attention
15432,15,1,171.19000000000003,3,1,1,1,Customers Needing Attention
17480,65,2,506.50999999999982,2,2,2,2,Customers Needing Attention
18248,105,4,783.02,2,3,3,3,Customers Needing Attention
15433,71,3,417.86999999999983,2,3,2,3,Customers Needing Attention
15689,111,2,254.1,2,2,1,2,Customers Needing Attention
14666,16,1,195.25,3,1,1,1,Customers Needing Attention
17994,113,6,629.69,2,4,2,3,Customers Needing Attention
12363,101,2,551.99999999999989,2,2,2,2,Customers Needing Attention
12875,135,2,343.23000000000008,2,2,2,2,Customers Needing Attention
15947,74,1,1708.24,2,1,4,3,Customers Needing Attention
16203,50,5,589.14999999999986,2,3,2,3,Customers Needing Attention
16715,70,1,301.71999999999997,2,1,2,2,Customers Needing Attention
17483,57,3,414.04000000000008,2,3,2,3,Customers Needing Attention
18251,79,1,4314.7199999999993,2,1,4,3,Customers Needing Attention
12876,49,2,2218.0199999999986,2,2,4,3,Customers Needing Attention
13388,113,3,627.15000000000009,2,3,2,3,Customers Needing Attention
15692,20,1,191.04000000000002,3,1,1,1,Customers Needing Attention
15181,58,5,680.27999999999986,2,3,3,3,Customers Needing Attention
17229,88,2,318.76000000000016,2,2,2,2,Customers Needing Attention
13390,66,1,544.07999999999993,2,1,2,2,Customers Needing Attention
16206,46,4,537.06000000000006,2,3,2,3,Customers Needing Attention
16462,56,4,102,2,3,1,2,Customers Needing Attention
17742,105,2,355.11000000000007,2,2,2,2,Customers Needing Attention
12624,98,2,641.13,2,2,3,3,Customers Needing Attention
15440,46,3,383.67999999999989,2,3,2,3,Customers Needing Attention
16720,18,1,155.24,3,1,1,1,Customers Needing Attention
14929,24,1,223.88,3,1,1,1,Customers Needing Attention
15185,62,1,310.62000000000006,2,1,2,2,Customers Needing Attention
17233,27,1,190.87999999999997,3,1,1,1,Customers Needing Attention
17489,50,2,376.64,2,2,2,2,Customers Needing Attention
16978,69,1,344.33,2,1,2,2,Customers Needing Attention
16211,73,2,542.7700000000001,2,2,2,2,Customers Needing Attention
16723,83,2,589.15000000000009,2,2,2,2,Customers Needing Attention
17747,92,2,64.65,2,2,1,2,Customers Needing Attention
12372,63,3,1298.0400000000004,2,3,3,3,Customers Needing Attention
12884,80,1,309.05,2,1,2,2,Customers Needing Attention
13140,100,3,423.71999999999991,2,3,2,3,Customers Needing Attention
14164,62,2,1631.77,2,2,4,3,Customers Needing Attention
14420,77,2,385.87000000000012,2,2,2,2,Customers Needing Attention
12885,55,4,1158.2699999999998,2,3,3,3,Customers Needing Attention
14421,49,2,813.11000000000013,2,2,3,3,Customers Needing Attention
15701,60,3,1223.2000000000007,2,3,3,3,Customers Needing Attention
18005,39,1,139.97,3,1,1,1,Customers Needing Attention
12886,59,3,1351.0900000000004,2,3,3,3,Customers Needing Attention
16982,52,1,384.06,2,1,2,2,Customers Needing Attention
12631,49,1,640.5,2,1,3,2,Customers Needing Attention
13655,106,2,932.97000000000014,2,2,3,3,Customers Needing Attention
15192,111,3,1044.3200000000004,2,3,3,3,Customers Needing Attention
14681,63,3,498.95,2,3,2,3,Customers Needing Attention
15193,52,1,499.32,2,1,2,2,Customers Needing Attention
18265,64,2,801.5100000000001,2,2,3,3,Customers Needing Attention
12378,121,1,4008.6200000000017,2,1,4,3,Customers Needing Attention
13146,18,1,228.91000000000005,3,1,1,1,Customers Needing Attention
13402,119,2,621.23,2,2,2,2,Customers Needing Attention
17242,100,2,1135.0399999999997,2,2,3,3,Customers Needing Attention
12379,73,3,850.28999999999974,2,3,3,3,Customers Needing Attention
12635,81,2,1689.1800000000003,2,2,4,3,Customers Needing Attention
14171,90,1,363.78999999999991,2,1,2,2,Customers Needing Attention
16475,80,4,544.3,2,3,2,3,Customers Needing Attention
18268,126,2,0,2,2,1,2,Customers Needing Attention
12893,22,1,188.13999999999993,3,1,1,1,Customers Needing Attention
13405,66,3,572.45099999999991,2,3,2,3,Customers Needing Attention
14174,25,1,134.45999999999998,3,1,1,1,Customers Needing Attention
15198,84,2,193.64000000000001,2,2,1,2,Customers Needing Attention
18014,20,1,166.42,3,1,1,1,Customers Needing Attention
14687,98,1,628.37999999999988,2,1,2,2,Customers Needing Attention
15199,51,4,1268.7,2,3,3,3,Customers Needing Attention
16224,49,4,1295.3000000000002,2,3,3,3,Customers Needing Attention
16480,67,1,769.28999999999962,2,1,3,2,Customers Needing Attention
17248,112,1,318.65000000000003,2,1,2,2,Customers Needing Attention
14177,76,5,554.45999999999992,2,3,2,3,Customers Needing Attention
15713,135,3,346.75,2,3,2,3,Customers Needing Attention
18017,73,3,523,2,3,2,3,Customers Needing Attention
18273,87,2,153,2,2,1,2,Customers Needing Attention
13666,52,3,84.65000000000002,2,3,1,2,Customers Needing Attention
15458,17,1,161.64,3,1,1,1,Customers Needing Attention
17506,62,2,294.28999999999996,2,2,2,2,Customers Needing Attention
18018,100,2,122.13999999999997,2,2,1,2,Customers Needing Attention
13667,141,1,305.01999999999987,2,1,2,2,Customers Needing Attention
14947,64,2,290.82,2,2,2,2,Customers Needing Attention
18019,43,1,38.449999999999996,3,1,1,1,Customers Needing Attention
12644,121,1,477.90999999999985,2,1,2,2,Customers Needing Attention
14692,129,5,582.05000000000007,2,3,2,3,Customers Needing Attention
15716,137,4,1118.81,2,3,3,3,Customers Needing Attention
17252,108,2,353.85999999999996,2,2,2,2,Customers Needing Attention
14437,135,2,-43.400000000000006,2,2,1,2,Customers Needing Attention
15205,77,3,648.82999999999993,2,3,3,3,Customers Needing Attention
16229,79,2,1010.5999999999999,2,2,3,3,Customers Needing Attention
16485,69,1,363.65,2,1,2,2,Customers Needing Attention
18277,50,2,97.63,2,2,1,2,Customers Needing Attention
12390,71,1,549.84,2,1,2,2,Customers Needing Attention
13158,86,4,1201.0600000000006,2,3,3,3,Customers Needing Attention
13414,125,3,1390.4999999999998,2,3,3,3,Customers Needing Attention
13670,67,1,349.7,2,1,2,2,Customers Needing Attention
13926,15,1,223.85000000000002,3,1,1,1,Customers Needing Attention
15462,86,3,234.60000000000002,2,3,1,2,Customers Needing Attention
16998,141,6,287.02,2,4,1,3,Customers Needing Attention
13927,66,1,348.99,2,1,2,2,Customers Needing Attention
14951,71,1,311.68999999999994,2,1,2,2,Customers Needing Attention
15463,21,1,126.14,3,1,1,1,Customers Needing Attention
15975,76,1,371.00999999999993,2,1,2,2,Customers Needing Attention
14184,58,1,452.89,2,1,2,2,Customers Needing Attention
17256,99,2,240,2,2,1,2,Customers Needing Attention
12649,99,4,603.70999999999992,2,3,2,3,Customers Needing Attention
14953,17,1,289.82,3,1,1,1,Customers Needing Attention
16233,63,5,422.13,2,3,2,3,Customers Needing Attention
17513,64,1,513.2,2,1,2,2,Customers Needing Attention
12394,55,2,1272.48,2,2,3,3,Customers Needing Attention
13930,49,2,337.34,2,2,2,2,Customers Needing Attention
15466,77,1,334.53000000000009,2,1,2,2,Customers Needing Attention
15978,69,1,1098.7799999999997,2,1,3,2,Customers Needing Attention
17002,65,4,1487.7799999999997,2,3,3,3,Customers Needing Attention
18282,114,2,98.76,2,2,1,2,Customers Needing Attention
13931,77,3,1230.9300000000005,2,3,3,3,Customers Needing Attention
15211,52,2,894.40999999999985,2,2,3,3,Customers Needing Attention
17259,140,2,603.36999999999989,2,2,2,2,Customers Needing Attention
17771,48,2,245.80999999999995,2,2,1,2,Customers Needing Attention
12908,50,4,246,2,3,1,2,Customers Needing Attention
13420,126,4,140.35000000000002,2,3,1,2,Customers Needing Attention
16236,70,1,432.19999999999993,2,1,2,2,Customers Needing Attention
12653,140,2,2209.8500000000004,2,2,4,3,Customers Needing Attention
13933,101,2,608.79,2,2,2,2,Customers Needing Attention
14958,139,3,499.67999999999995,2,3,2,3,Customers Needing Attention
17774,88,5,1215.4600000000005,2,3,3,3,Customers Needing Attention
12399,111,4,1108.6499999999999,2,3,3,3,Customers Needing Attention
14959,51,5,684.96999999999969,2,3,3,3,Customers Needing Attention
16239,48,3,372.9,2,3,2,3,Customers Needing Attention
15472,105,1,371.55999999999983,2,1,2,2,Customers Needing Attention
15728,41,1,-134.8,3,1,1,1,Customers Needing Attention
13169,55,2,712.88,2,2,3,3,Customers Needing Attention
14193,59,2,853.39000000000021,2,2,3,3,Customers Needing Attention
15985,115,3,1037.4200000000003,2,3,3,3,Customers Needing Attention
17265,130,2,562.9,2,2,2,2,Customers Needing Attention
13170,18,1,116.01,3,1,1,1,Customers Needing Attention
13938,27,1,71.66,3,1,1,1,Customers Needing Attention
15730,57,4,1108.38,2,3,3,3,Customers Needing Attention
15986,22,1,168.12,3,1,1,1,Customers Needing Attention
17522,130,4,912.24999999999989,2,3,3,3,Customers Needing Attention
12659,21,1,91.68,3,1,1,1,Customers Needing Attention
12915,140,2,363.65,2,2,2,2,Customers Needing Attention
14451,52,2,662.58999999999992,2,2,3,3,Customers Needing Attention
15475,69,1,454.1099999999999,2,1,2,2,Customers Needing Attention
16755,106,5,1484.63,2,3,3,3,Customers Needing Attention
17011,22,1,270.89999999999992,3,1,1,1,Customers Needing Attention
17267,119,2,317.62000000000006,2,2,2,2,Customers Needing Attention
14196,98,1,335.52,2,1,2,2,Customers Needing Attention
17268,99,4,763.64,2,3,3,3,Customers Needing Attention
12405,140,1,1710.3900000000006,2,1,4,3,Customers Needing Attention
12917,120,1,594,2,1,2,2,Customers Needing Attention
14965,88,2,599,2,2,2,2,Customers Needing Attention
15734,106,2,1339.4500000000003,2,2,3,3,Customers Needing Attention
16758,57,1,369.34000000000003,2,1,2,2,Customers Needing Attention
13431,59,2,1269.0999999999997,2,2,3,3,Customers Needing Attention
16503,98,5,1421.4300000000005,2,3,3,3,Customers Needing Attention
17783,64,2,283.46999999999991,2,2,1,2,Customers Needing Attention
14968,22,1,147.59,3,1,1,1,Customers Needing Attention
15480,108,1,905.5,2,1,3,2,Customers Needing Attention
13689,55,1,910,2,1,3,2,Customers Needing Attention
16761,88,1,316.62,2,1,2,2,Customers Needing Attention
17785,45,1,131.94,3,1,1,1,Customers Needing Attention
13434,66,2,534.24000000000012,2,2,2,2,Customers Needing Attention
13946,71,3,561.57,2,3,2,3,Customers Needing Attention
14714,16,1,160.19,3,1,1,1,Customers Needing Attention
15994,46,1,427.07,2,1,2,2,Customers Needing Attention
17274,27,1,111.97999999999999,3,1,1,1,Customers Needing Attention
17786,77,2,278.74,2,2,1,2,Customers Needing Attention
18042,45,1,165.05,3,1,1,1,Customers Needing Attention
12667,50,1,620.13000000000011,2,1,2,2,Customers Needing Attention
15739,58,1,449.12000000000006,2,1,2,2,Customers Needing Attention
17531,112,2,293.45,2,2,2,2,Customers Needing Attention
12412,66,3,1226.8799999999997,2,3,3,3,Customers Needing Attention
12924,80,5,929.95000000000027,2,3,3,3,Customers Needing Attention
14460,102,4,383.33999999999992,2,3,2,3,Customers Needing Attention
15740,41,1,154.88000000000002,3,1,1,1,Customers Needing Attention
17788,65,2,1117.9,2,2,3,3,Customers Needing Attention
12413,58,5,694.14999999999986,2,3,3,3,Customers Needing Attention
12925,66,1,368.31,2,1,2,2,Customers Needing Attention
14973,99,3,1314.45,2,3,3,3,Customers Needing Attention
18045,37,1,189.39999999999998,3,1,1,1,Customers Needing Attention
13182,37,1,121.17999999999999,3,1,1,1,Customers Needing Attention
14974,29,1,114.38999999999999,3,1,1,1,Customers Needing Attention
17022,23,1,70.999999999999986,3,1,1,1,Customers Needing Attention
17534,45,1,223.35999999999999,3,1,1,1,Customers Needing Attention
14463,90,3,529.62,2,3,2,3,Customers Needing Attention
17791,21,1,106.1,3,1,1,1,Customers Needing Attention
14720,81,2,401.13000000000011,2,2,2,2,Customers Needing Attention
15232,105,2,612.06,2,2,2,2,Customers Needing Attention
12929,114,2,105.10000000000002,2,2,1,2,Customers Needing Attention
13441,83,1,296.64,2,1,2,2,Customers Needing Attention
13697,30,1,151.3,3,1,1,1,Customers Needing Attention
17025,52,3,357.77000000000004,2,3,2,3,Customers Needing Attention
12418,104,1,668.58,2,1,3,2,Customers Needing Attention
12930,70,4,409.90000000000009,2,3,2,3,Customers Needing Attention
13954,49,2,166.08000000000004,2,2,1,2,Customers Needing Attention
15746,126,2,182.95999999999998,2,2,1,2,Customers Needing Attention
17538,17,1,98.42,3,1,1,1,Customers Needing Attention
12420,55,1,600.39,2,1,2,2,Customers Needing Attention
13956,46,4,869.92,2,3,3,3,Customers Needing Attention
